node	RT_K101E	sensitive
79761	0.0	1.0
39581	0.0	1.0
sensitive	0.0	1.0
n68966	1.9181953049046933e-05	0.9999808180469509
n68967	1.959074172806473e-05	0.9999804092582719
28858	0.0	1.0
n68987	2.0466151621387805e-05	0.9999795338483787
n69094	1.933631370554283e-05	0.9999806636862945
n68968	0.0012165084511339527	0.9987834915488661
n68973	2.005041375903885e-05	0.999979949586241
n68988	0.0008193999332621789	0.9991806000667378
n69002	0.0026269502926477813	0.9973730497073523
n69005	0.0002387696290457478	0.9997612303709543
60616	0.0	1.0
n69079	0.0013990329657445136	0.9986009670342555
n69095	0.000161100882760131	0.9998388991172399
n69144	0.0015699574862089779	0.998430042513791
45903	0.0	1.0
n68970	0.002859871118064943	0.997140128881935
n68974	0.0010999632038245148	0.9989000367961756
n68983	0.001859362444138717	0.9981406375558612
77932	0.0	1.0
n68990	0.0005307151768453077	0.9994692848231548
2858	0.0	1.0
17150	0.0	1.0
n69006	0.00025886432997442065	0.9997411356700256
n69070	0.0025533348131621	0.9974466651868379
n69075	0.0013971487746911205	0.9986028512253089
n69080	0.0015782113073555838	0.9984217886926443
78646	0.0	1.0
37018	0.0	1.0
86375	0.0	1.0
n69097	0.00016114033380375403	0.9998388596661961
n69145	0.0018503225740103561	0.9981496774259896
9800	0.0	1.0
87600	0.0	1.0
73044	0.0	1.0
n68975	0.0003737561363378168	0.9996262438636623
n68978	0.0010254215244386504	0.9989745784755614
12073	0.0	1.0
78358	0.0	1.0
72291	0.0	1.0
n68992	0.000361895559630603	0.9996381044403694
n69007	0.000334763316083336	0.9996652366839167
n69052	0.0016540034425802917	0.9983459965574197
n69057	0.00020443726875321938	0.9997955627312468
n69065	0.0034326618029592716	0.9965673381970408
79459	0.0	1.0
n69072	3.6073663778536923e-07	0.9999996392633622
29671	0.0	1.0
32258	0.0	1.0
n69081	0.002849734775510615	0.9971502652244894
n69084	0.0009497259111706315	0.9990502740888294
n69098	0.00016130020380845226	0.9998386997961914
41609	0.0	1.0
3170	0.0	1.0
39801	0.0	1.0
4189	0.0	1.0
71273	0.0	1.0
9832	0.0	1.0
84882	0.0	1.0
n68980	0.0010254818913981677	0.9989745181086018
26909	0.0	1.0
n68994	0.0003621272693524671	0.9996378727306476
88007	0.0	1.0
66102	0.0	1.0
n69008	0.0002760724602921863	0.9997239275397077
53926	0.0	1.0
n69035	0.0003911266156354525	0.9996088733843645
29853	0.0	1.0
20131	0.0	1.0
33155	0.0	1.0
n69054	3.5095309223161523e-05	0.9999649046907768
21626	0.0	1.0
n69059	0.00020438339074553758	0.9997956166092544
10597	0.0	1.0
n69067	8.100668520544661e-11	0.9999999999189932
86372	0.0	1.0
68922	0.0	1.0
7126	0.0	1.0
8318	0.0	1.0
5703	0.0	1.0
n69086	0.0009392005875050628	0.9990607994124949
58680	0.0	1.0
n69100	0.00016150374303415841	0.9998384962569659
6075	0.0	1.0
37944	0.0	1.0
78738	0.0	1.0
n68996	0.000362465834705052	0.999637534165295
23052	0.0	1.0
n69009	0.00026709788854679684	0.9997329021114533
n69030	3.1618047211871624e-08	0.9999999683819528
n69036	0.0004945235561097851	0.9995054764438902
n69039	0.0013017334517936524	0.9986982665482064
81874	0.0	1.0
14356	0.0	1.0
61986	0.0	1.0
62918	0.0	1.0
n69062	0.0004076448373710494	0.999592355162629
4819	0.0	1.0
19899	0.0	1.0
n69087	3.919971357011361e-05	0.99996080028643
18498	0.0	1.0
35836	0.0	1.0
n69102	0.00016194046748865208	0.9998380595325114
49450	0.0	1.0
87504	0.0	1.0
n69010	0.001129764355621026	0.998870235644379
24387	0.0	1.0
n69014	0.00026714043412327717	0.9997328595658767
7537	0.0	1.0
86988	0.0	1.0
80015	0.0	1.0
82312	0.0	1.0
37288	0.0	1.0
42321	0.0	1.0
n69041	0.0013499798303581198	0.9986500201696419
5849	0.0	1.0
47129	0.0	1.0
52428	0.0	1.0
18645	0.0	1.0
79178	0.0	1.0
72909	0.0	1.0
n69104	0.00011442780041832874	0.9998855721995817
56955	0.0	1.0
45522	0.0	1.0
n69015	0.0006493117788303972	0.9993506882211696
n69018	0.0003639998296252827	0.9996360001703748
n69042	0.0010217897455780884	0.998978210254422
n69047	0.00010144652105284257	0.9998985534789472
n69105	0.00011408534636358465	0.9998859146536365
n69124	0.0007874813553400452	0.9992125186446599
34897	0.0	1.0
62485	0.0	1.0
71657	0.0	1.0
n69020	0.0004490231700955186	0.9995509768299045
4764	0.0	1.0
n69044	0.0006431181606308212	0.9993568818393691
63266	0.0	1.0
6780	0.0	1.0
n69106	0.00011377436726772914	0.9998862256327323
74095	0.0	1.0
n69125	9.227356400471529e-05	0.9999077264359952
62858	0.0	1.0
n69129	0.00023781761628240852	0.9997621823837176
42299	0.0	1.0
80943	0.0	1.0
n69023	0.0008477316314765853	0.9991522683685233
33499	0.0	1.0
917	0.0	1.0
n69107	0.00011350550822696886	0.999886494491773
18105	0.0	1.0
20133	0.0	1.0
15846	0.0	1.0
1907	0.0	1.0
n69131	2.7712051848159004e-05	0.9999722879481519
31553	0.0	1.0
n69025	0.0013678211114691555	0.9986321788885308
36986	0.0	1.0
n69109	1.5931187622755984e-07	0.9999998406881238
n69112	0.00011346270829439673	0.9998865372917056
32297	0.0	1.0
49340	0.0	1.0
n69134	1.4966160757044199e-05	0.9999850338392431
44462	0.0	1.0
n69026	0.0003191910491547586	0.9996808089508452
54572	0.0	1.0
47115	0.0	1.0
19277	0.0	1.0
n69113	0.00011347665878768275	0.9998865233412123
n69119	0.00011582626682586945	0.9998841737331741
23814	0.0	1.0
47539	0.0	1.0
63386	0.0	1.0
77052	0.0	1.0
12561	0.0	1.0
27435	0.0	1.0
23857	0.0	1.0
13944	0.0	1.0
47040	0.0	1.0
27985	0.0	1.0
n69116	0.00011356947379680956	0.9998864305262032
27343	0.0	1.0
53772	0.0	1.0
11046	0.0	1.0
12244	0.0	1.0
sensitive	0.0	1.0
59475	0.0	1.0
sensitive	0.0	1.0
81065	0.0	1.0
sensitive	0.0	1.0
66141	0.0	1.0
sensitive	0.0	1.0
n68948	0.0009153382391215533	0.9990846617608785
n68949	0.00044782178597665956	0.9995521782140233
n68952	0.002267594262533948	0.9977324057374661
74674	0.0	1.0
13419	0.0	1.0
78528	0.0	1.0
n68953	0.0005732976915898133	0.9994267023084101
31085	0.0	1.0
83309	0.0	1.0
80987	0.0	1.0
sensitive	0.0	1.0
26756	0.0	1.0
sensitive	0.0	1.0
n68843	0.0006917667231099983	0.99930823327689
n68844	0.0004238282844108281	0.9995761717155892
n68851	2.796170625381252e-07	0.9999997203829375
60440	0.0	1.0
n68846	0.00042354493307658814	0.9995764550669234
33452	0.0	1.0
n68853	4.7741427354856846e-09	0.9999999952258573
n68847	0.00019394175367675698	0.9998060582463233
78833	0.0	1.0
15165	0.0	1.0
n68855	1.237905800839897e-10	0.9999999998762095
n68940	2.3542995500982818e-07	0.999999764570045
40330	0.0	1.0
52786	0.0	1.0
24212	0.0	1.0
n68857	1.3275969688432106e-05	0.9999867240303115
n68863	6.503233961326031e-06	0.9999934967660387
34907	0.0	1.0
n68941	2.2532740927589063e-08	0.999999977467259
36765	0.0	1.0
35924	0.0	1.0
n68859	1.3439292755717127e-05	0.9999865607072442
6228	0.0	1.0
n68865	6.270092359772176e-06	0.9999937299076402
77684	0.0	1.0
41558	0.0	1.0
67251	0.0	1.0
2854	0.0	1.0
41112	0.0	1.0
n68866	0.0001433229595050589	0.999856677040495
n68877	6.197939353088741e-06	0.9999938020606469
n68919	0.0004620459208277729	0.9995379540791721
n68867	0.0003696092510270468	0.999630390748973
n68874	0.0011780943061759652	0.998821905693824
n68878	0.00020648330078245968	0.9997935166992176
n68883	6.474098733947181e-06	0.9999935259012661
n68905	0.000123782628123532	0.9998762173718765
n68916	4.330287740350356e-05	0.9999566971225966
44616	0.0	1.0
n68921	4.0186665617987255e-08	0.9999999598133344
41614	0.0	1.0
n68869	0.0007504788693467442	0.9992495211306532
49759	0.0	1.0
79545	0.0	1.0
50509	0.0	1.0
n68880	0.0002849131689626826	0.9997150868310373
n68884	0.001395150244116725	0.9986048497558833
n68887	6.838157071391046e-06	0.9999931618429286
n68906	0.00108767580234615	0.9989123241976539
n68913	1.9843181323443828e-07	0.9999998015681868
1972	0.0	1.0
29848	0.0	1.0
7545	0.0	1.0
61644	0.0	1.0
84293	0.0	1.0
57823	0.0	1.0
22870	0.0	1.0
n68927	0.00046733815981612293	0.9995326618401839
n68932	0.0005237228303353451	0.9994762771696647
19142	0.0	1.0
n68871	3.955115655164854e-08	0.9999999604488434
2979	0.0	1.0
68121	0.0	1.0
58778	0.0	1.0
52448	0.0	1.0
n68888	0.00031295447848920914	0.9996870455215108
n68902	0.0017354266023984985	0.9982645733976016
3840	0.0	1.0
n68908	0.0012262802161438597	0.9987737197838561
20233	0.0	1.0
68020	0.0	1.0
n68928	0.00035539389732156765	0.9996446061026784
83019	0.0	1.0
64406	0.0	1.0
n68934	0.0004956577832139549	0.999504342216786
2186	0.0	1.0
49185	0.0	1.0
n68889	0.0007483728761917255	0.9992516271238082
83346	0.0	1.0
23440	0.0	1.0
31694	0.0	1.0
n68909	8.093661296720974e-08	0.999999919063387
23183	0.0	1.0
8560	0.0	1.0
48052	0.0	1.0
n68935	0.00016223398634083888	0.9998377660136591
24594	0.0	1.0
20348	0.0	1.0
n68891	0.00074855217210315	0.9992514478278968
n68898	1.740600406847043e-07	0.9999998259399593
1086	0.0	1.0
8325	0.0	1.0
87498	0.0	1.0
31890	0.0	1.0
n68892	0.0007488442578225945	0.9992511557421774
n68895	7.014811080690402e-11	0.9999999999298519
5582	0.0	1.0
31454	0.0	1.0
56206	0.0	1.0
4872	0.0	1.0
8981	0.0	1.0
1419	0.0	1.0
sensitive	0.0	1.0
n68840	3.233725020956748e-05	0.9999676627497904
43109	0.0	1.0
14881	0.0	1.0
sensitive	0.0	1.0
n68835	0.00014481671203176035	0.9998551832879683
1451	0.0	1.0
5668	0.0	1.0
50438	0.0	1.0
sensitive	0.0	1.0
n68826	0.0009448442495724434	0.9990551557504276
n68827	0.0016834311218731773	0.9983165688781269
70461	0.0	1.0
64632	0.0	1.0
n68829	0.0026559473125210755	0.9973440526874788
29206	0.0	1.0
n68831	0.0026058214198638975	0.9973941785801361
67649	0.0	1.0
8233	0.0	1.0
sensitive	0.0	1.0
47595	0.0	1.0
sensitive	0.0	1.0
53492	0.0	1.0
sensitive	0.0	1.0
81913	1.0	0.0
sensitive	0.0	1.0
22935	0.0	1.0
sensitive	0.0	1.0
n68805	0.0025704878354755887	0.9974295121645244
22763	0.0	1.0
n68807	0.0019205592243393716	0.9980794407756607
78797	0.0	1.0
n68809	6.897043496326631e-11	0.9999999999310296
44191	0.0	1.0
70449	0.0	1.0
sensitive	0.0	1.0
14620	0.0	1.0
sensitive	0.0	1.0
n68799	0.0019867000061421147	0.9980132999938578
67038	0.0	1.0
83964	0.0	1.0
sensitive	0.0	1.0
n68753	3.996891099635848e-06	0.9999960031089004
76902	0.0	1.0
n68755	0.00019656923804750405	0.9998034307619524
n68794	0.0005474425991661403	0.9994525574008339
n68756	0.00021217216940319126	0.9997878278305967
n68791	0.0029839568049948215	0.9970160431950051
n68795	0.00024427936394965917	0.9997557206360503
58048	0.0	1.0
n68757	0.0003579344702555802	0.9996420655297444
515	0.0	1.0
n68772	0.0002234727730426362	0.9997765272269573
60338	0.0	1.0
58606	0.0	1.0
74877	0.0	1.0
74536	0.0	1.0
n68758	0.00035809318998296125	0.9996419068100171
n68765	0.0013977619374437118	0.9986022380625563
n68773	0.0014466412794170952	0.9985533587205829
n68776	0.000249287144670427	0.9997507128553296
n68759	0.0013893004089064564	0.9986106995910936
8612	0.0	1.0
18418	0.0	1.0
n68767	0.002477104793906194	0.9975228952060938
34824	0.0	1.0
5059	0.0	1.0
66833	0.0	1.0
3224	0.0	1.0
83639	0.0	1.0
n68779	0.0002493387281319832	0.999750661271868
n68760	4.6484241171237116e-08	0.9999999535157589
53380	0.0	1.0
83645	0.0	1.0
57179	0.0	1.0
n68780	0.0004907213691422028	0.9995092786308578
n68783	0.0005015729038158753	0.9994984270961841
n68786	0.00024972319615651023	0.9997502768038434
271	0.0	1.0
65647	0.0	1.0
5395	0.0	1.0
33937	0.0	1.0
48923	0.0	1.0
53379	0.0	1.0
66120	0.0	1.0
n68788	0.0012580026468463847	0.9987419973531536
27047	0.0	1.0
35225	0.0	1.0
sensitive	0.0	1.0
61944	0.0	1.0
sensitive	0.0	1.0
58493	0.0	1.0
sensitive	0.0	1.0
n68746	0.0005032789288299062	0.9994967210711702
73493	0.0	1.0
12480	0.0	1.0
sensitive	0.0	1.0
54361	0.0	1.0
sensitive	0.0	1.0
19538	0.0	1.0
sensitive	0.0	1.0
78628	0.0	1.0
sensitive	0.0	1.0
34991	0.0	1.0
sensitive	0.0	1.0
87488	0.0	1.0
sensitive	0.0	1.0
n68733	0.0013923423859222188	0.9986076576140778
17193	0.0	1.0
73740	0.0	1.0
sensitive	0.0	1.0
n68702	0.0009679584191844221	0.9990320415808156
57687	0.0	1.0
n68704	6.183840118193586e-05	0.999938161598818
59728	0.0	1.0
15753	0.0	1.0
n68707	1.284445190463005e-05	0.9999871555480954
n68726	6.188564564606418e-05	0.9999381143543539
n68708	2.876440898533222e-05	0.9999712355910148
71477	0.0	1.0
n68712	1.2083948544329445e-09	0.9999999987916052
n68727	0.00011419835144243048	0.9998858016485576
71681	0.0	1.0
14720	0.0	1.0
74558	0.0	1.0
n68713	2.3253259249965712e-07	0.9999997674674075
6432	0.0	1.0
31352	0.0	1.0
n68720	3.579391296691363e-10	0.9999999996420609
10556	0.0	1.0
17846	0.0	1.0
n68729	0.0004429319133132822	0.9995570680866868
47624	0.0	1.0
n68715	1.1381833932399379e-07	0.9999998861816607
1011	0.0	1.0
n68722	1.3207814304410733e-10	0.9999999998679219
46045	0.0	1.0
9433	0.0	1.0
2922	0.0	1.0
70379	0.0	1.0
9220	0.0	1.0
19990	0.0	1.0
sensitive	0.0	1.0
n68680	0.0002869541739442942	0.9997130458260557
27142	0.0	1.0
83446	0.0	1.0
n68683	0.001094690227658621	0.9989053097723414
n68684	0.0007847916333708429	0.9992152083666291
n68694	9.443592667084484e-08	0.9999999055640734
80538	0.0	1.0
n68686	5.8756772203475384e-09	0.9999999941243227
9813	0.0	1.0
n68696	1.651132651963903e-07	0.9999998348867347
n68699	0.00021809124255011347	0.9997819087574499
8502	0.0	1.0
83659	0.0	1.0
52854	0.0	1.0
9766	0.0	1.0
n68691	5.527761959243286e-08	0.9999999447223804
15253	0.0	1.0
83022	0.0	1.0
63579	0.0	1.0
20008	0.0	1.0
30627	0.0	1.0
68425	0.0	1.0
sensitive	0.0	1.0
n68669	0.000557031773304147	0.9994429682266959
n68670	0.0012236091391933225	0.9987763908608067
n68673	0.003561659080133437	0.9964383409198666
28426	0.0	1.0
59577	0.0	1.0
50171	0.0	1.0
n68675	0.0001429715714432578	0.9998570284285567
61708	0.0	1.0
39301	0.0	1.0
sensitive	0.0	1.0
n68657	0.0014789595543479364	0.998521040445652
14797	0.0	1.0
n68659	2.3268226116847493e-06	0.9999976731773883
48164	0.0	1.0
65748	0.0	1.0
n68662	7.080646585057942e-06	0.9999929193534149
79896	0.0	1.0
n68664	0.0001600631734874165	0.9998399368265126
27807	0.0	1.0
n68666	1.9415374788190737e-07	0.999999805846252
57372	0.0	1.0
69085	0.0	1.0
sensitive	0.0	1.0
n68654	0.002729085294260328	0.9972709147057397
84481	0.0	1.0
32146	0.0	1.0
sensitive	0.0	1.0
53465	0.0	1.0
sensitive	0.0	1.0
55783	0.0	1.0
sensitive	0.0	1.0
4146	0.0	1.0
sensitive	0.0	1.0
n68640	0.0016460139262986664	0.9983539860737013
5073	0.0	1.0
n68642	0.001461854389092637	0.9985381456109074
33877	0.0	1.0
n68644	6.947893021139915e-08	0.9999999305210698
77866	0.0	1.0
40454	0.0	1.0
sensitive	0.0	1.0
77233	0.0	1.0
sensitive	0.0	1.0
10078	0.0	1.0
sensitive	0.0	1.0
n68633	0.0020962972610137224	0.9979037027389863
8452	0.0	1.0
n68635	0.0008447898109150544	0.9991552101890849
957	0.0	1.0
76075	0.0	1.0
sensitive	0.0	1.0
8139	0.0	1.0
sensitive	0.0	1.0
n68596	0.00024883691237348216	0.9997511630876265
n68597	5.061241788594574e-07	0.9999994938758211
n68614	0.000899301782967715	0.9991006982170323
n68598	0.0017043285715624672	0.9982956714284376
n68603	2.3916728511914227e-07	0.9999997608327149
n68615	0.000641898665280058	0.9993581013347199
n68622	0.0013646031525059161	0.998635396847494
48982	0.0	1.0
n68600	0.00284562152622995	0.9971543784737701
n68604	1.005892916399009e-07	0.9999998994107083
n68607	0.0005225657831775524	0.9994774342168224
29190	0.0	1.0
n68617	0.0005154450323298746	0.9994845549676701
n68623	0.0016788569449655516	0.9983211430550345
27926	0.0	1.0
75179	0.0	1.0
69246	0.0	1.0
52397	0.0	1.0
73491	0.0	1.0
30305	0.0	1.0
n68609	3.1286374931132257e-07	0.9999996871362508
51610	0.0	1.0
n68619	0.0005154973226490072	0.999484502677351
44551	0.0	1.0
46661	0.0	1.0
n68610	1.4493115488941873e-07	0.999999855068845
20516	0.0	1.0
28093	0.0	1.0
29430	0.0	1.0
23652	0.0	1.0
65358	0.0	1.0
sensitive	0.0	1.0
n68592	5.478510810548809e-08	0.9999999452148919
70079	0.0	1.0
61693	0.0	1.0
sensitive	0.0	1.0
41104	0.0	1.0
sensitive	0.0	1.0
47373	0.0	1.0
sensitive	0.0	1.0
57393	0.0	1.0
sensitive	0.0	1.0
n68575	0.0021927574077848884	0.9978072425922152
n68576	1.074191516970622e-06	0.9999989258084829
26848	0.0	1.0
n68577	5.166911585119646e-07	0.9999994833088415
53731	0.0	1.0
24421	0.0	1.0
n68579	2.077410585213831e-10	0.999999999792259
20901	0.0	1.0
n68581	3.363110921378523e-10	0.9999999996636889
n68582	1.5612467680459862e-09	0.9999999984387532
70357	0.0	1.0
7617	0.0	1.0
11241	0.0	1.0
sensitive	0.0	1.0
n68572	3.080646560732809e-07	0.999999691935344
65891	0.0	1.0
40148	0.0	1.0
sensitive	0.0	1.0
n68566	0.0032080583389670386	0.9967919416610329
n68567	0.0025088719967794066	0.9974911280032206
16964	0.0	1.0
36373	0.0	1.0
62593	0.0	1.0
sensitive	0.0	1.0
n68558	0.000279207030047219	0.9997207929699528
51567	0.0	1.0
n68560	0.0021912640668695716	0.9978087359331305
40553	0.0	1.0
61233	0.0	1.0
n68562	0.0032414462188762147	0.9967585537811238
46828	0.0	1.0
65685	0.0	1.0
sensitive	0.0	1.0
n68554	0.00074283828531974	0.9992571617146803
49336	0.0	1.0
85950	0.0	1.0
sensitive	0.0	1.0
21465	0.0	1.0
sensitive	0.0	1.0
25018	0.0	1.0
sensitive	0.0	1.0
31412	0.0	1.0
sensitive	0.0	1.0
6489	0.0	1.0
sensitive	0.0	1.0
n68538	0.002017153896539524	0.9979828461034604
148	0.0	1.0
8432	0.0	1.0
sensitive	0.0	1.0
25150	0.0	1.0
sensitive	0.0	1.0
n68534	4.505923686495276e-07	0.9999995494076314
30333	0.0	1.0
84010	0.0	1.0
sensitive	0.0	1.0
63031	0.0	1.0
sensitive	0.0	1.0
n68528	0.0009946694402743006	0.9990053305597257
17441	0.0	1.0
36054	0.0	1.0
sensitive	0.0	1.0
57776	0.0	1.0
sensitive	0.0	1.0
40653	0.0	1.0
sensitive	0.0	1.0
n68519	0.0007725068280400647	0.99922749317196
58995	0.0	1.0
n68521	0.0007187634265987501	0.9992812365734012
86142	0.0	1.0
21140	0.0	1.0
sensitive	0.0	1.0
14235	0.0	1.0
sensitive	0.0	1.0
59690	0.0	1.0
sensitive	0.0	1.0
53336	0.0	1.0
sensitive	0.0	1.0
n68290	2.0664611629739206e-07	0.9999997933538838
13809	0.0	1.0
n68292	2.0374789646231532e-07	0.9999997962521036
n68511	9.564170291676648e-12	0.9999999999904358
n68293	2.0607460722790854e-07	0.9999997939253927
n68508	0.00021454590900911168	0.9997854540909908
57642	0.0	1.0
28309	0.0	1.0
42236	0.0	1.0
n68295	1.1309452651146443e-07	0.9999998869054735
n68299	2.555051597556681e-07	0.9999997444948403
2717	0.0	1.0
87627	0.0	1.0
51877	0.0	1.0
78304	0.0	1.0
70011	0.0	1.0
n68300	0.00014783366929450775	0.9998521663307054
n68312	3.929280004723923e-07	0.9999996070719995
72739	0.0	1.0
n68302	0.00014770487337984291	0.9998522951266201
n68313	3.7571305260580366e-05	0.9999624286947395
n68459	3.8698765887729e-07	0.9999996130123411
24620	0.0	1.0
n68304	0.0016653071735268834	0.9983346928264731
n68309	0.00014810190168635352	0.9998518980983137
n68314	3.7615723763329445e-05	0.9999623842762366
n68390	7.423520521534092e-05	0.9999257647947847
n68399	3.775223904513731e-05	0.9999622477609549
31466	0.0	1.0
80638	0.0	1.0
76367	0.0	1.0
n68462	6.646663870222355e-05	0.9999335333612978
18333	0.0	1.0
n68466	5.617617803696885e-07	0.9999994382382196
70410	0.0	1.0
n68479	4.487484552195474e-07	0.9999995512515448
n68305	1.2269981269127944e-08	0.9999999877300187
70776	0.0	1.0
17095	0.0	1.0
687	0.0	1.0
n68315	3.7794488156553806e-05	0.9999622055118433
n68378	3.789286474074619e-05	0.9999621071352592
n68391	0.001541654261235658	0.9984583457387642
n68396	0.0005017365828460205	0.999498263417154
n68400	0.0005713613508933639	0.9994286386491067
n68424	0.0002935450105064464	0.9997064549894935
22618	0.0	1.0
20393	0.0	1.0
n68467	0.0009031618143378183	0.9990968381856622
n68470	0.0002269889950244192	0.9997730110049756
n68480	6.780578705523154e-05	0.9999321942129448
n68505	0.00019238771909789383	0.9998076122809021
12511	0.0	1.0
49622	0.0	1.0
n68316	0.0001990996019669532	0.999800900398033
n68361	0.00011475709238024764	0.9998852429076197
39797	0.0	1.0
n68380	0.0012959168740143653	0.9987040831259857
n68383	3.8232687454123076e-05	0.9999617673125458
n68392	0.0019693914095302136	0.9980306085904698
84037	0.0	1.0
20167	0.0	1.0
43517	0.0	1.0
n68401	0.0005712449272722618	0.9994287550727278
n68412	1.8226244040694896e-08	0.9999999817737559
n68425	0.00020647339298625607	0.9997935266070137
n68455	0.0008119725270910833	0.9991880274729089
11776	0.0	1.0
76868	0.0	1.0
6799	0.0	1.0
n68472	0.00036142128751105203	0.999638578712489
67850	0.0	1.0
n68482	8.883612461521837e-05	0.9999111638753848
40747	0.0	1.0
59815	0.0	1.0
n68317	0.00019936373602790291	0.9998006362639722
83619	0.0	1.0
n68362	0.0003167398359613948	0.9996832601640386
n68366	0.0005679958906580124	0.999432004109342
57939	0.0	1.0
46217	0.0	1.0
n68384	3.875209696333148e-05	0.9999612479030365
n68387	0.0005865987666874076	0.9994134012333127
69270	0.0	1.0
70943	0.0	1.0
6350	0.0	1.0
n68403	0.0001111796039121361	0.999888820396088
77222	0.0	1.0
76537	0.0	1.0
n68415	0.00011450000216613171	0.9998854999978339
n68426	0.0007453280897232835	0.9992546719102767
62585	0.0	1.0
n68432	0.0002065221931874904	0.9997934778068125
79606	0.0	1.0
11379	0.0	1.0
59440	0.0	1.0
n68473	0.00024779540766643575	0.9997522045923336
76853	0.0	1.0
n68483	0.0007365363302927729	0.9992634636697073
47342	0.0	1.0
n68489	0.0005366277200616685	0.9994633722799382
50377	0.0	1.0
n68499	2.86518595536027e-05	0.9999713481404464
n68318	0.0006647146896712094	0.9993352853103288
n68351	0.0014685081257587661	0.9985314918742413
38052	0.0	1.0
49617	0.0	1.0
74366	0.0	1.0
n68367	0.0016544441217425164	0.9983455558782575
n68370	0.0011921596471240236	0.9988078403528761
24654	0.0	1.0
72756	0.0	1.0
58149	0.0	1.0
18285	0.0	1.0
77269	0.0	1.0
62488	0.0	1.0
27103	0.0	1.0
n68407	0.00026481809581299545	0.999735181904187
n68416	1.4633981477412395e-08	0.9999999853660185
n68420	1.5795932586324954e-08	0.9999999842040673
55700	0.0	1.0
9628	0.0	1.0
n68428	1.884323523133024e-05	0.9999811567647686
76851	0.0	1.0
n68434	0.00020662771151884826	0.9997933722884812
77950	0.0	1.0
13747	0.0	1.0
26442	0.0	1.0
n68484	3.1218729422762594e-07	0.9999996878127057
78719	0.0	1.0
22012	0.0	1.0
n68491	0.0005109724603740448	0.999489027539626
26965	0.0	1.0
n68501	7.384904865457304e-05	0.9999261509513454
16257	0.0	1.0
76174	0.0	1.0
n68320	0.0011558004564550916	0.9988441995435449
n68323	0.001331470972071025	0.998668529027929
n68352	0.0001581678040985368	0.9998418321959014
n68357	0.0003192969900292359	0.9996807030099707
63833	0.0	1.0
54540	0.0	1.0
20343	0.0	1.0
n68372	0.00034867535104894475	0.9996513246489511
81352	0.0	1.0
n68409	0.000367763186774995	0.9996322368132249
66848	0.0	1.0
65018	0.0	1.0
1324	0.0	1.0
78366	0.0	1.0
55098	0.0	1.0
14240	0.0	1.0
42301	0.0	1.0
n68435	0.0012324680985678518	0.9987675319014321
n68438	0.00018839159642269857	0.9998116084035773
8998	0.0	1.0
84299	0.0	1.0
8890	0.0	1.0
n68493	0.0005111074689029895	0.999488892531097
56004	0.0	1.0
6742	0.0	1.0
64069	0.0	1.0
25482	0.0	1.0
n68324	0.0002523235069387357	0.9997476764930613
n68331	0.0002870539335108644	0.9997129460664892
n68334	0.0014669729526424194	0.9985330270473576
31657	0.0	1.0
n68354	1.903919457722822e-07	0.9999998096080543
64416	0.0	1.0
5369	0.0	1.0
7831	0.0	1.0
n68374	0.0005732092984382865	0.9994267907015616
15394	0.0	1.0
22884	0.0	1.0
27689	0.0	1.0
70456	0.0	1.0
44228	0.0	1.0
64857	0.0	1.0
n68440	0.00018828394579579314	0.9998117160542042
n68494	1.1515095509952822e-07	0.9999998848490449
21609	0.0	1.0
n68325	7.236995187277817e-06	0.9999927630048128
