node	RT_T215D	RT_T215F	RT_T215S	RT_T215Y	sensitive
n71068	1.2229491323957316e-09	2.0407731848816054e-09	1.155028975195543e-09	6.8800000607286296e-09	0.9999999887012486
n71110	2.9109188926048707e-09	4.857540728416e-09	2.7492536500362182e-09	1.637608762898005e-08	0.999999973106199
n71170	0.00012013471691927628	0.00020047253182307192	0.00011346493103834978	0.0006758472922590728	0.9988900805279602
n71173	4.446900484293652e-05	7.420680896519015e-05	4.200321454828903e-05	0.00025017128506449137	0.9995891496865791
9695	0.0	0.0	0.0	0.0	1.0
n71195	0.00020496584837645447	0.0003420328745511747	0.0001935852661108661	0.0011530856124120374	0.9981063303985495
63081	0.0	0.0	0.0	0.0	1.0
39828	0.0	0.0	0.0	0.0	1.0
n71206	8.226044262104266e-08	1.3727055445769228e-07	7.769699657208874e-08	4.627762800891397e-07	0.9999992399957263
1964	0.0	0.0	0.0	0.0	1.0
9667	0.0	0.0	0.0	0.0	1.0
31921	0.0	0.0	0.0	0.0	1.0
69799	0.0	0.0	0.0	0.0	1.0
6800	0.0	0.0	0.0	0.0	1.0
28	0.0	0.0	0.0	0.0	1.0
72627	0.0	0.0	0.0	0.0	1.0
21582	0.0	0.0	0.0	0.0	1.0
n71312	1.9349546928829226e-05	3.2289189685761234e-05	1.8274911628616212e-05	0.00010885561837279993	0.999821230733384
n71320	6.01359444497733e-08	1.0035071748259372e-07	5.679611386071229e-08	3.3830949342587544e-07	0.9999994444077307
68442	0.0	0.0	0.0	0.0	1.0
13033	0.0	0.0	0.0	0.0	1.0
n71327	1.6566434361610413e-09	2.764492334038942e-09	1.564636759058315e-09	9.319853654964194e-09	0.9999999846943738
n71338	4.2442937095055055e-05	7.082584681304399e-05	4.0085740897395755e-05	0.00023877314440662288	0.999607872330788
55267	0.0	0.0	0.0	0.0	1.0
n71348	4.4810191567670344e-08	7.477615784522932e-08	4.232152277118397e-08	2.5209071460142566e-07	0.9999995860014133
n71358	3.4916461790478715e-10	5.826618380550465e-10	3.297727104164097e-10	1.964311130163903e-09	0.9999999967740897
n71365	1.6939009768104718e-06	2.8266651488174636e-06	1.5998250901015324e-06	9.529455080845688e-06	0.9999843501537033
n71381	1.7367938690231072e-10	2.8982418497045106e-10	1.6403357965054008e-10	9.77075955803981e-10	0.999999998395387
n71431	9.831808107227256e-05	0.00016406643426636268	9.285769065806341e-05	0.0005531124605508723	0.9990916453334525
n71434	4.109636135221938e-06	6.857877406521213e-06	3.881395128950082e-06	2.3119765255085266e-05	0.9999620313260743
65178	0.0	0.0	0.0	0.0	1.0
54225	0.0	0.0	0.0	0.0	1.0
26849	0.0	0.0	0.0	0.0	1.0
1373	0.0	0.0	0.0	0.0	1.0
76654	0.0	0.0	0.0	0.0	1.0
n71461	4.866592569371252e-09	8.121034108639585e-09	4.596311710287739e-09	2.7378209187838313e-08	0.9999999550378526
n71465	2.1873633012788926e-06	3.6501210496787855e-06	2.0658814998397822e-06	1.2305548323300711e-05	0.9999797910858259
6702	0.0	0.0	0.0	0.0	1.0
87671	0.0	0.0	0.0	0.0	1.0
33568	0.0	0.0	0.0	0.0	1.0
22907	0.0	0.0	0.0	0.0	1.0
n71480	4.797401391465369e-10	8.005572641960197e-10	4.530963272602828e-10	2.698895725937763e-09	0.9999999955677106
54108	0.0	0.0	1.0	0.0	0.0
70432	0.0	0.0	0.0	0.0	1.0
29587	0.0	0.0	0.0	0.0	1.0
28338	0.0	0.0	0.0	0.0	1.0
n71490	1.0844773357665016e-05	1.8097009988539455e-05	1.0242476243638399e-05	6.1009930325687484e-05	0.9998998058100844
n71504	3.7075538671555707e-10	6.186910242761292e-10	3.5016437092722137e-10	2.0857752915050044e-09	0.9999999965746138
70280	0.0	0.0	0.0	0.0	1.0
n71518	4.036312493382178e-09	6.735519968978975e-09	3.812143736148039e-09	2.2707265137993596e-08	0.9999999627087587
n71521	4.380179499785455e-09	7.309341518251917e-09	4.136913053855104e-09	2.4641773256334186e-08	0.9999999595317927
70325	0.0	0.0	0.0	0.0	1.0
37362	0.0	0.0	0.0	0.0	1.0
38976	0.0	0.0	0.0	0.0	1.0
58645	0.0	0.0	0.0	0.0	1.0
43714	0.0	0.0	0.0	0.0	1.0
75027	0.0	0.0	0.0	0.0	1.0
72914	0.0	0.0	0.0	0.0	1.0
n71547	1.0309775687307782e-06	1.7204242766488002e-06	9.737191278400942e-07	5.800016981558606e-06	0.9999904748620452
n71556	1.5093920279084345e-19	2.5187693375237166e-19	1.4255634007567674e-19	8.491454769938019e-19	1.0
38949	0.0	0.0	0.0	0.0	1.0
n71590	2.111372007623154e-09	3.5233120187313624e-09	1.9941106112907722e-09	1.1878040677138738e-08	0.9999999804931647
72111	0.0	0.0	0.0	0.0	1.0
36232	0.0	0.0	0.0	0.0	1.0
n71608	1.8985048528127203e-08	3.168093988830014e-08	1.793065674316063e-08	1.0680504328955606e-07	0.9999998245983116
14750	0.0	0.0	0.0	0.0	1.0
39808	0.0	0.0	0.0	0.0	1.0
n71625	0.00011463424181815163	0.00019129371825419184	0.00010826768433109244	0.0006449030215389654	0.9989409013340576
n71634	5.136713650674241e-06	8.57179354318325e-06	4.851430804703511e-06	2.8897841531113312e-05	0.9999525422204704
n71637	2.1963592066123297e-06	3.6651327961953794e-06	2.074377790507086e-06	1.2356156993441484e-05	0.9999797079732132
8717	0.0	0.0	0.0	0.0	1.0
3197	0.0	0.0	0.0	0.0	1.0
n71651	1.113193494373137e-05	1.8576205442420894e-05	1.0513689447120541e-05	6.262542820474082e-05	0.9998971527419619
n71657	4.479146617003365e-05	7.474491019284467e-05	4.230383734483885e-05	0.00025198537028786025	0.9995861744160045
n71661	4.7948326914155566e-05	8.001286172439268e-05	4.5285372330380046e-05	0.0002697450640771867	0.9995570083749539
n71664	5.2761004922578666e-11	8.804392693134777e-11	4.983076378705941e-11	2.9681996368920417e-10	0.9999999995125444
4191	0.0	0.0	0.0	0.0	1.0
36972	0.0	0.0	0.0	0.0	1.0
55089	0.0	0.0	0.0	0.0	1.0
31828	0.0	0.0	0.0	0.0	1.0
n71671	6.101746227812137e-06	1.0182173365034197e-05	5.762867394448918e-06	3.4326868800879915e-05	0.9999436263442117
n71675	1.6242616819786235e-05	2.710455895511487e-05	1.5340534230122615e-05	9.137682160794932e-05	0.999849935468387
6696	0.0	0.0	0.0	0.0	1.0
n71686	3.281711121396069e-05	5.476293232207551e-05	3.0994514215113424e-05	0.00018462070184610712	0.9996968047404027
n71689	1.0156063185717025e-05	1.694773794292844e-05	9.592015663017447e-06	5.713542246652221e-05	0.9999061687607419
n71771	1.4756970993950418e-09	2.462541564221382e-09	1.393739821466787e-09	8.301895691741353e-09	0.9999999863661259
36076	0.0	0.0	0.0	0.0	1.0
23197	0.0	0.0	0.0	0.0	1.0
3648	0.0	0.0	0.0	0.0	1.0
60166	0.0	0.0	0.0	0.0	1.0
29012	0.0	0.0	0.0	0.0	1.0
21063	0.0	0.0	0.0	0.0	1.0
n71789	2.1914515681710873e-06	3.656943267566038e-06	2.0697427125309044e-06	1.2328547870642043e-05	0.999979753314581
77146	0.0	0.0	0.0	0.0	1.0
n71798	2.8084003945515787e-15	4.686464927927354e-15	2.6524274297985534e-15	1.579934469327778e-14	0.999999999999974
n70910	1.3191727776373673e-12	2.201344569053574e-12	0.9999999997401158	7.421329759216665e-12	2.4894258664074765e-10
24443	0.0	0.0	1.0	0.0	0.0
62079	0.0	0.0	1.0	0.0	0.0
85156	0.0	0.0	1.0	0.0	0.0
26415	0.0	0.0	1.0	0.0	0.0
n70938	4.714135058027624e-13	7.866623526267806e-13	0.999999999907129	2.6520522093978646e-12	8.896097577309384e-11
n70953	3.1354613602024844e-17	5.232241715236829e-17	0.9999999999999939	1.7639306310595464e-16	5.9169645898764034e-15
78024	0.0	0.0	0.0	0.0	1.0
40621	0.0	0.0	0.0	0.0	1.0
11760	0.0	0.0	0.0	0.0	1.0
29706	0.0	0.0	0.0	0.0	1.0
n71069	3.442173395678363e-05	5.7440616110107816e-05	3.2510019406538136e-05	0.00019364790034163376	0.9996819797301848
n71072	3.7312366332215244e-18	6.2264304097502025e-18	3.5240111877711175e-18	2.099098611965005e-17	1.0
40734	0.0	0.0	0.0	0.0	1.0
n71112	3.2989294579459906e-09	5.505026004968515e-09	3.115714858401552e-09	1.8558936156686785e-08	0.9999999695213936
61637	0.0	0.0	0.0	0.0	1.0
33070	0.0	0.0	0.0	0.0	1.0
n71174	1.610523689905985e-05	2.6875308816304647e-05	1.5210873682773499e-05	9.060395719527432e-05	0.9998512046234066
n71183	4.4485252142009656e-05	7.42339213375668e-05	4.2018558471283605e-05	0.00025026268822726306	0.9995889995798218
54602	0.0	0.0	0.0	0.0	1.0
n71197	5.168270096110424e-09	8.624452763383345e-09	4.88125469580392e-09	2.9075370048666618e-08	0.9999999522506523
n71207	1.756522117568538e-05	2.9311629905350578e-05	1.6589684415214786e-05	9.881745655167778e-05	0.9998377160079521
n71212	0.00013707985628098882	0.00022874941195439918	0.00012946671542677043	0.0007711763265985915	0.9987335276897392
n71313	1.6276028601773175e-06	2.7160314233017954e-06	1.5372090388280317e-06	9.156478777596884e-06	0.9999849626779002
35779	0.0	0.0	0.0	0.0	1.0
40488	0.0	0.0	0.0	0.0	1.0
25826	0.0	0.0	0.0	0.0	1.0
45180	0.0	0.0	0.0	0.0	1.0
n71328	1.2241368735269288e-08	2.0427552053818203e-08	1.156150749540509e-08	6.886681989549952e-08	0.9999998869027519
67504	0.0	0.0	0.0	0.0	1.0
17766	0.0	0.0	0.0	0.0	1.0
36349	0.0	0.0	0.0	0.0	1.0
n71340	6.025852915376054e-07	1.0055527838389934e-06	5.69118904543776e-07	3.389991237208203e-06	0.9999944327517828
20965	0.0	0.0	0.0	0.0	1.0
n71350	1.7729199857466178e-10	2.9585266222516876e-10	1.6744555406542206e-10	9.97399588134031e-10	0.9999999983620101
28822	0.0	0.0	0.0	0.0	1.0
41298	0.0	0.0	0.0	0.0	1.0
12672	0.0	0.0	0.0	0.0	1.0
n71367	1.045852601822412e-06	1.7452467061787719e-06	9.877680312186705e-07	5.883700125740819e-06	0.9999903374325351
n71382	3.0712965372646227e-09	5.125167883140686e-09	2.900722844324606e-09	1.727833137385035e-08	0.9999999716244813
n71405	4.672657076192751e-06	7.79740793025541e-06	4.413147008161887e-06	2.6287177541876302e-05	0.9999568296104435
27323	0.0	0.0	0.0	0.0	1.0
76667	0.0	0.0	0.0	0.0	1.0
n71435	2.179705473882558e-06	3.637342195357775e-06	2.058648972925847e-06	1.2262467338526946e-05	0.9999798618360194
n71440	8.716611907466762e-06	1.4545680905738347e-05	8.232508641975591e-06	4.9037436524639974e-05	0.9999194677620202
75944	0.0	0.0	0.0	0.0	1.0
8366	0.0	0.0	0.0	0.0	1.0
8856	0.0	0.0	0.0	0.0	1.0
n71467	2.7747183133105117e-05	4.6302585932672056e-05	2.6206159842689807e-05	0.00015609857890560119	0.9997436454921859
84228	0.0	0.0	0.0	0.0	1.0
14101	0.0	0.0	0.0	0.0	1.0
n71491	1.0865396787883852e-05	1.8131424946820208e-05	1.0261954289616137e-05	6.112595248670743e-05	0.999899615271489
n71496	3.515984449091592e-05	5.867232407377836e-05	3.320713675161256e-05	0.00019780032204514853	0.9996751603726386
n71505	9.385965582113666e-09	1.5662652163361634e-08	8.864687746605501e-09	5.280304966440993e-08	0.9999999132836448
49308	0.0	0.0	0.0	0.0	1.0
57149	0.0	0.0	0.0	0.0	1.0
41522	0.0	0.0	0.0	0.0	1.0
34953	0.0	0.0	0.0	0.0	1.0
25412	0.0	0.0	0.0	0.0	1.0
34839	0.0	0.0	0.0	0.0	1.0
12664	0.0	0.0	0.0	0.0	1.0
n71550	5.964792281722162e-06	9.953634063324546e-06	5.633519597769731e-06	3.355640081291853e-05	0.9999448916532442
27063	0.0	0.0	0.0	0.0	1.0
79844	0.0	0.0	0.0	0.0	1.0
72392	0.0	0.0	0.0	0.0	1.0
n71560	2.209319110711434e-09	3.686759390518462e-09	2.0866179273432407e-09	1.2429066110122571e-08	0.9999999795882374
86510	0.0	0.0	0.0	0.0	1.0
n71568	1.0153880402127388e-06	1.6944095464185763e-06	9.589954106881187e-07	5.712314268248914e-06	0.9999906188927344
30079	0.0	0.0	0.0	0.0	1.0
n71582	3.753164915606951e-05	6.263022815351754e-05	3.544721610930759e-05	0.00021114349046322207	0.9996532474161178
72056	0.0	0.0	0.0	0.0	1.0
48107	0.0	0.0	0.0	0.0	1.0
24738	0.0	0.0	0.0	0.0	1.0
27723	0.0	0.0	0.0	0.0	1.0
n71592	3.863099277005477e-07	6.446473697237327e-07	3.648550436840533e-07	2.1732811738729003e-06	0.999996430906485
n71601	4.2132639691010723e-07	7.030804390142858e-07	3.9792676793189235e-07	2.370274903134826e-06	0.999996107391493
52203	0.0	0.0	0.0	0.0	1.0
n71610	1.2596925124834037e-05	2.1020880039681033e-05	1.1897316991213206e-05	7.086708950361136e-05	0.9998836177883407
n71626	1.2552789554989336e-05	2.0947229644049217e-05	1.1855632623018062e-05	7.061879403884662e-05	0.9998840255541391
344	0.0	0.0	0.0	0.0	1.0
11182	0.0	0.0	0.0	0.0	1.0
48788	0.0	0.0	0.0	0.0	1.0
68917	0.0	0.0	0.0	0.0	1.0
82179	0.0	0.0	0.0	0.0	1.0
56248	0.0	0.0	0.0	0.0	1.0
n71653	6.626594527443722e-05	0.00011058004017058607	6.258566664797518e-05	0.00037279531538589056	0.9993877730325211
70813	0.0	0.0	0.0	0.0	1.0
87830	0.0	0.0	0.0	0.0	1.0
15334	0.0	0.0	0.0	0.0	1.0
28598	0.0	0.0	0.0	0.0	1.0
3514	0.0	0.0	0.0	0.0	1.0
68396	0.0	0.0	0.0	0.0	1.0
58619	0.0	0.0	0.0	0.0	1.0
1744	0.0	0.0	0.0	0.0	1.0
42919	0.0	0.0	0.0	0.0	1.0
68718	0.0	0.0	0.0	0.0	1.0
n71676	4.59430178480202e-10	7.666654022894983e-10	4.3391434136039907e-10	2.584637064709518e-09	0.9999999957553529
87637	0.0	0.0	0.0	0.0	1.0
39409	0.0	0.0	0.0	0.0	1.0
28939	0.0	0.0	0.0	0.0	1.0
17516	0.0	0.0	0.0	0.0	1.0
n71691	8.337054700844487e-09	1.391230201132276e-08	7.874031286689721e-09	4.6902144438128035e-08	0.9999999229744676
80280	0.0	0.0	0.0	0.0	1.0
n71773	1.2288383872027118e-11	2.050600767215693e-11	1.1605911505101902e-11	6.913131506964906e-11	0.9999999998864684
n71790	7.893055329255391e-05	0.00013171386475556955	7.45469075593742e-05	0.00044404317159316923	0.9992707655027993
n71793	5.97312141376239e-06	9.967533144546133e-06	5.6413861464045965e-06	3.36032583864877e-05	0.9999448147009088
n71799	1.5932798433964344e-09	2.658755539607884e-09	1.5047922540420479e-09	8.963386234921565e-09	0.9999999852797861
46249	0.0	0.0	0.0	0.0	1.0
n71813	7.008795862617858e-05	0.00011695795250878243	6.619541299001478e-05	0.0003942969881828401	0.9993524616876922
n71822	5.626638779158502e-12	9.389346815290093e-12	5.314146467277944e-12	3.1654035410674835e-11	0.9999999999480158
51818	0.0	0.0	1.0	0.0	0.0
38045	0.0	0.0	1.0	0.0	0.0
29045	0.0	0.0	1.0	0.0	0.0
n70940	1.1573059564907726e-10	1.931232379292352e-10	0.9999999772004238	6.510708287057051e-10	2.183965157767644e-08
74078	0.0	0.0	1.0	0.0	0.0
60289	0.0	0.0	1.0	0.0	0.0
28342	0.0	0.0	0.0	0.0	1.0
4658	0.0	0.0	0.0	0.0	1.0
73943	0.0	0.0	0.0	0.0	1.0
1260	0.0	0.0	0.0	0.0	1.0
n71075	0.00012751592385976644	0.00021278978100146214	0.00012043394340704524	0.0007173720808652355	0.9988218882708665
n71078	4.91936242950315e-06	8.209092812533643e-06	4.646150837483429e-06	2.767507896867775e-05	0.9999545503149518
n71089	1.8095509121678993e-10	3.019653786413845e-10	1.7090520583755666e-10	1.0180072135312753e-09	0.9999999983281671
9109	0.0	0.0	0.0	0.0	1.0
12250	0.0	0.0	0.0	0.0	1.0
83342	0.0	0.0	0.0	0.0	1.0
n71113	3.90269820942169e-12	6.512553665147879e-12	3.685950123422509e-12	2.195558523781529e-11	0.9999999999639432
n71119	4.712053155051963e-09	7.863149390137605e-09	4.450356472765999e-09	2.6508809838562986e-08	0.9999999564656312
44756	0.0	0.0	0.0	0.0	1.0
38482	0.0	0.0	0.0	0.0	1.0
n71177	1.613467802751334e-05	2.6924438141383636e-05	1.523867968966559e-05	9.076958547872642e-05	0.9998509326186626
n71184	0.0001889817881555036	0.00031535977701967904	0.00017848854466213842	0.001063163364317055	0.9982540065258457
51784	0.0	0.0	0.0	0.0	1.0
2642	0.0	0.0	0.0	0.0	1.0
26904	0.0	0.0	0.0	0.0	1.0
1366	0.0	0.0	0.0	0.0	1.0
33095	0.0	0.0	0.0	0.0	1.0
n71209	2.0095078064643255e-12	3.3533280637837947e-12	1.897903747414535e-12	1.1304978648969251e-11	0.9999999999814343
n71213	9.55732957643318e-09	1.5948612580845543e-08	9.02653454638559e-09	5.3767099811790424e-08	0.9999999117004233
3817	0.0	0.0	0.0	0.0	1.0
n71314	3.69978914597821e-05	6.17395301146926e-05	3.4943102252449625e-05	0.0002081407057311393	0.9996581787704419
57044	0.0	0.0	0.0	0.0	1.0
27439	0.0	0.0	0.0	0.0	1.0
8746	0.0	0.0	0.0	0.0	1.0
n71330	1.0783225505573602e-05	1.79943031769412e-05	1.0184346636674533e-05	6.066367779979777e-05	0.999900374446881
26586	0.0	0.0	0.0	0.0	1.0
80975	0.0	0.0	0.0	0.0	1.0
n71343	1.2939484209544999e-05	2.1592519019420303e-05	1.2220851026593913e-05	7.27942395879306e-05	0.9998804529061566
29253	0.0	0.0	0.0	0.0	1.0
n71351	1.1093437386183183e-11	1.851196337294588e-11	1.047732996724753e-11	6.240885075989603e-11	0.9999999998975083
2768	0.0	0.0	0.0	0.0	1.0
n71368	2.5309425894352915e-06	4.223462474580668e-06	2.390379078598386e-06	1.4238437812130425e-05	0.9999766167780452
62067	0.0	0.0	0.0	0.0	1.0
n71383	3.199040504322007e-06	5.3383382069058375e-06	3.0213721658642397e-06	1.7996986367611875e-05	0.9999704442627552
n71389	7.116351478962419e-06	1.1875276647041796e-05	6.721123490620118e-06	4.0034779297414546e-05	0.9999342524690858
3060	0.0	0.0	0.0	0.0	1.0
n71407	8.42515503213967e-06	1.4059317769316052e-05	7.957238701043827e-06	4.7397774443174676e-05	0.9999221605140544
n71436	3.8075227477384107e-10	6.353731417421624e-10	3.5960605173237304e-10	2.1420152352820243e-09	0.9999999964822532
52450	0.0	0.0	0.0	0.0	1.0
4233	0.0	0.0	0.0	0.0	1.0
n71442	2.063854416828061e-07	3.444017939741474e-07	1.9492320528532486e-07	1.161071882466276e-06	0.9999980932176766
n71468	5.865141017713472e-06	9.787342905302214e-06	5.539402766500395e-06	3.2995788205026657e-05	0.9999458123251055
n71471	1.832596047119555e-05	3.058109918566444e-05	1.730817312428289e-05	0.00010309718189810779	0.9998306875853207
n71492	8.746136925524497e-05	0.00014594950220004374	8.260393899331901e-05	0.0004920353674962014	0.9991919498220553
25563	0.0	0.0	0.0	0.0	1.0
n71497	3.516881751816853e-05	5.8687297642931205e-05	3.321561143480209e-05	0.00019785080200903873	0.9996750774713951
75977	0.0	0.0	0.0	0.0	1.0
60687	0.0	0.0	0.0	0.0	1.0
n71507	4.844596166793138e-10	8.084328028757638e-10	4.575536944101169e-10	2.72544630343276e-09	0.9999999955241076
19018	0.0	0.0	0.0	0.0	1.0
6952	0.0	0.0	0.0	0.0	1.0
n71553	7.113872627099425e-10	1.1871140109979638e-09	6.718782309252759e-10	4.002083390875024e-09	0.999999993427537
64569	0.0	0.0	0.0	0.0	1.0
n71562	6.722169563505874e-10	1.1217493046956065e-09	6.348833653702325e-10	3.781721232717886e-09	0.9999999937894292
41740	0.0	0.0	0.0	0.0	1.0
n71570	2.3100389795621635e-05	3.854833762616588e-05	2.1817440152699036e-05	0.0001299569041644357	0.999786576928261
n71573	1.8744394854766137e-07	3.127935363223369e-07	1.7703368495536458e-07	1.0545118707143583e-06	0.9999982682169594
27546	0.0	0.0	0.0	0.0	1.0
74414	0.0	0.0	0.0	0.0	1.0
62525	0.0	0.0	0.0	0.0	1.0
84166	0.0	0.0	0.0	0.0	1.0
n71595	2.8351616006192565e-06	4.731122183320325e-06	2.677702371778376e-06	1.5949896416561737e-05	0.9999738061174278
33853	0.0	0.0	0.0	0.0	1.0
63018	0.0	0.0	0.0	0.0	1.0
n71611	6.839280201595992e-05	0.00011412919204551434	6.459440200188385e-05	0.00038476046922853	0.9993681231347081
74626	0.0	0.0	0.0	0.0	1.0
73845	0.0	0.0	0.0	0.0	1.0
67569	0.0	0.0	0.0	0.0	1.0
47664	0.0	0.0	0.0	0.0	1.0
82777	0.0	0.0	0.0	0.0	1.0
34453	0.0	0.0	0.0	0.0	1.0
n71678	5.037239077013506e-11	8.405797233830075e-11	4.757480850752098e-11	2.833822293807656e-10	0.9999999995346125
85844	0.0	0.0	0.0	0.0	1.0
n71692	1.9397591022197622e-11	3.236936235594045e-11	1.8320287448722388e-11	1.091259021945338e-10	0.9999999998207868
n71699	1.2156427988276632e-07	2.0285808792242928e-07	1.1481284188333923e-07	6.838896490628751e-07	0.9999988768751412
67714	0.0	0.0	0.0	0.0	1.0
30148	0.0	0.0	0.0	0.0	1.0
73924	0.0	0.0	0.0	0.0	1.0
47246	0.0	0.0	0.0	0.0	1.0
42216	0.0	0.0	0.0	0.0	1.0
71074	0.0	0.0	0.0	0.0	1.0
19341	0.0	0.0	0.0	0.0	1.0
n71800	9.41821408164267e-09	1.5716466235711915e-08	8.895145228696202e-09	5.298447150186879e-08	0.999999912985703
32661	0.0	0.0	0.0	0.0	1.0
n71814	4.5834542591287894e-05	7.648552420032008e-05	4.328898337902911e-05	0.00025785345232943747	0.9995765374975
32301	0.0	0.0	0.0	0.0	1.0
16001	0.0	0.0	0.0	0.0	1.0
n71824	8.092499809989639e-12	1.3504205672507316e-11	7.643058487421772e-12	4.552634096489871e-11	0.9999999999252339
n70941	2.0666788941917158e-09	3.448731232806869e-09	0.99999959285267	1.1626608614285818e-08	3.900053112052273e-07
n70950	6.485428399120677e-17	1.0822435716085316e-16	0.9999999999999872	3.6485366887167344e-16	1.223872527177235e-14
38061	0.0	0.0	0.0	0.0	1.0
38041	0.0	0.0	0.0	0.0	1.0
n71079	4.246562358537743e-10	7.086370446376924e-10	4.010716742522763e-10	2.3890077281786346e-09	0.9999999960766273
n71082	5.644792776267826e-12	9.41964095387503e-12	5.331292227542994e-12	3.175616517053651e-11	0.999999999947848
n71090	2.8107100222810022e-05	4.6903190754240957e-05	2.654608785403698e-05	0.00015812338070105779	0.9997403202404678
n71095	1.0498535182146053e-09	1.7519231595747902e-09	9.915467446825955e-10	5.90620826143681e-09	0.9999999903004683
52098	0.0	0.0	0.0	0.0	1.0
43567	0.0	0.0	0.0	0.0	1.0
50131	0.0	0.0	0.0	0.0	1.0
79582	0.0	0.0	0.0	0.0	1.0
65999	0.0	0.0	0.0	0.0	1.0
17834	0.0	0.0	0.0	0.0	1.0
n71121	2.552460304974031e-05	4.259369754538703e-05	2.4107017430856676e-05	0.00014359490994386058	0.9997641797720301
n71126	1.215326309298753e-06	2.028052743321673e-06	1.1478295065320116e-06	6.837116001219632e-06	0.9999887716754396
n71178	2.3733780458611502e-07	3.960529628973017e-07	2.2415655245095854e-07	1.3352019856842985e-06	0.9999978072506944
25455	0.0	0.0	0.0	0.0	1.0
23660	0.0	0.0	0.0	0.0	1.0
n71186	2.0610197782822325e-07	3.439287690395922e-07	1.9465572242890897e-07	1.1594771870819115e-06	0.9999980958363436
71914	0.0	0.0	0.0	0.0	1.0
16505	0.0	0.0	0.0	0.0	1.0
29597	0.0	0.0	0.0	0.0	1.0
54028	0.0	0.0	0.0	0.0	1.0
1745	0.0	0.0	0.0	0.0	1.0
50070	0.0	0.0	0.0	0.0	1.0
n71331	5.519097933764632e-06	9.209890067870533e-06	5.212578226260811e-06	3.1049038029147425e-05	0.9999490093957429
73259	0.0	0.0	0.0	0.0	1.0
79541	0.0	0.0	0.0	0.0	1.0
13287	0.0	0.0	0.0	0.0	1.0
3154	0.0	0.0	0.0	0.0	1.0
87690	0.0	0.0	0.0	0.0	1.0
n71353	5.713027781918261e-07	9.533506826226453e-07	5.395737596875232e-07	3.214003791763856e-06	0.9999947217689877
26468	0.0	0.0	0.0	0.0	1.0
47265	0.0	0.0	0.0	0.0	1.0
n71370	1.1904991613008856e-05	1.986622910674521e-05	1.1243812088592298e-05	6.697444795600122e-05	0.9998900105192357
28702	0.0	0.0	0.0	0.0	1.0
31285	0.0	0.0	0.0	0.0	1.0
n71385	1.6313566647406993e-05	2.7222955135172472e-05	1.5407543645619733e-05	9.177596725138522e-05	0.9998492799673205
n71390	7.116147323218089e-06	1.187493596601302e-05	6.720930673279236e-06	4.003363076924099e-05	0.9999342543552683
52232	0.0	0.0	0.0	0.0	1.0
n71408	7.411631325161906e-06	1.2368019293646729e-05	7.000004082235785e-06	4.1695948438443904e-05	0.9999315243968605
n71427	2.1191406331390394e-07	3.5362757653143034e-07	2.0014477828173622e-07	1.1921744983888087e-06	0.9999980421390835
86163	0.0	0.0	0.0	0.0	1.0
79934	0.0	0.0	0.0	0.0	1.0
